Date,Total Revenue,DA Revenue,RT Revenue,Final SOC
2024-08-16,3569.2274036376493,2662.535380782662,906.6920228549874,0.10000063750970627
2024-08-17,5084.447018552199,2702.0000266726292,2382.4469918795694,0.10000087007192308
2024-08-18,11218.899337672856,12043.00011884265,-824.1007811697946,0.10000081462460231
2024-08-19,21601.340877927032,30098.28256742644,-8496.941689499406,0.10000009046442664
2024-08-20,28250.47526007067,42318.25041507538,-14067.775155004709,0.10000018897437313
2024-08-21,3411.6309415756696,14429.750015723803,-11018.119074148133,0.10000003856552005
2024-08-22,2933.2708393813664,11105.500116140709,-8172.229276759343,0.10000009084448432
2024-08-23,4507.675160818113,-5181.000049779934,9688.675210598047,0.10000329657628385
2024-08-24,805.8648756718067,-7932.000078910816,8737.864954582623,0.10001584652083058
2024-08-25,1941.710085665096,-3470.179875485448,5411.889961150544,0.10000209612267652
2024-08-26,3859.9352027996256,9397.926651329668,-5537.991448530042,0.100012701963975
2024-08-27,2456.284333371633,-1036.000008009981,3492.284341381614,0.10003037822016352
2024-08-28,2825.20989633364,4913.250068691294,-2088.040172357654,0.10000640340561785
2024-08-29,2367.227642754963,8288.09610314617,-5920.868460391207,0.10000543540380422
2024-08-30,2113.9865676244044,12209.465921837695,-10095.47935421329,0.10000276416069546
2024-08-31,2874.109863459079,-3100.3733544085717,5974.483217867651,0.10000958527573871
2024-09-01,2040.013309032708,6347.087303917904,-4307.073994885196,0.17631381291161688
2024-09-02,892.0056780850186,2016.500022986343,-1124.4943449013244,0.10001147990630678
2024-09-03,394.18590746108043,1233.2492626743042,-839.0633552132238,0.10000709368512774
2024-09-04,1626.7541798702925,3064.7500192781235,-1437.995839407831,0.10000074540695779
2024-09-05,1887.312182540878,552.0000205828879,1335.3121619579902,0.10000621507836001
2024-09-06,585.8621032513201,6019.352880446222,-5433.490777194902,0.10000237755944823
2024-09-07,1813.461391724602,1456.3526689654548,357.1087227591473,0.1000062432785659
2024-09-08,2577.997135993161,994.2500099931042,1583.7471260000568,0.11052653577461333
2024-09-09,3140.1939713556253,-1212.750011457551,4352.943982813176,0.10000123596367871
2024-09-10,3864.9911840503687,-2489.210627565411,6354.20181161578,0.11052352838472224
2024-09-11,-165.7814211754353,-3783.5000374376573,3617.718616262222,0.1000105658231588
2024-09-12,687.598218663884,1606.8094016284701,-919.2111829645861,0.10001547878027825
2024-09-13,3927.317303272106,9697.536175706495,-5770.218872434389,0.10000083886837212
2024-09-14,4405.898980631298,12628.000126207437,-8222.101145576138,0.10000199191273264
2024-09-15,2490.4511516110406,6407.827347427742,-3917.3761958167015,0.10000061758734344
2024-09-16,2657.2443852466276,2496.750024082976,160.494361163652,0.10000294144070879
2024-09-17,-629.4271699741421,-6932.057061838266,6302.629891864124,0.10000537450946619
2024-09-18,2206.3128263381986,5583.484916605597,-3377.1720902673987,0.10001154940681767
2024-09-19,7076.395621914993,12405.250124020233,-5328.85450210524,0.10000080355386341
2024-09-20,3061.945790836275,451.00000620460605,2610.945784631669,0.10000963468854548
2024-09-21,1615.7180082290392,1721.054930460597,-105.33692223155776,0.10004266145953351
2024-09-22,1394.2803339806223,2525.4508299670056,-1131.1704959863832,0.10000863592790699
2024-09-23,10678.571479139646,-3142.000030999991,13820.571510139636,0.10000615802825313
2024-09-24,5750.406054545665,-7363.778232836239,13114.184287381904,0.10000852553155015
2024-09-25,2523.2580452702045,5686.000054602475,-3162.7420093322703,0.10000192145749758
2024-09-26,1887.4264508038432,-5050.571600977455,6937.998051781298,0.4627820201464614
2024-09-27,4415.912681502406,7760.000071201434,-3344.087389699029,0.10000014462207012
2024-09-28,2527.5660808122548,187.47756009270347,2340.0885207195515,0.1000008151012982
2024-09-29,3975.9119124414365,9352.120785083353,-5376.208872641916,0.10000250153642902
2024-09-30,5213.802809504941,4928.776944396293,285.0258651086475,0.10001146097064897
2024-10-01,3634.7886690772757,8443.753487451353,-4808.964818374077,0.10000822084005657
2024-10-02,2703.2717231700963,253.3170039242234,2449.954719245873,0.10000009308303015
2024-10-03,4345.091049768517,10243.147548691144,-5898.056498922627,0.10001184939404288
2024-10-04,5261.104086658364,8780.711853392706,-3519.6077667343416,0.10000057834746141
2024-10-05,3393.039257400089,12973.115636651608,-9580.076379251519,0.10000007838204374
2024-10-06,6558.728079017146,15760.040484518137,-9201.31240550099,0.10000105638712616
2024-10-07,17681.599242593522,14266.500142237403,3415.099100356118,0.10000293731739511
2024-10-08,7443.69002686899,7687.330363545442,-243.64033667645253,0.10000007528121437
2024-10-09,3264.854752652098,12308.250081099819,-9043.395328447721,0.10000019678933382
2024-10-10,5037.532274709181,5182.347974325419,-144.81569961623802,0.1000168596095729
2024-10-11,3298.1589846690176,-391.88784984944505,3690.0468345184627,0.1000095776983886
2024-10-12,4351.768533051169,6527.250065266897,-2175.4815322157283,0.10003483764021598
2024-10-13,6445.667081387629,4916.000049542945,1529.6670318446838,0.10000289847532703
2024-10-14,6098.818869268207,10321.162248671411,-4222.343379403204,0.10000255127952547
2024-10-15,3568.536162775652,10963.967479288815,-7395.4313165131625,0.1000207580279971
2024-10-16,494.64770633152403,-358.75000543355696,853.397711765081,0.10001503225650109
2024-10-17,-599.0567926682997,-5648.315463529008,5049.258670860709,0.5052627732717876
2024-10-18,1425.6602622095834,2420.3710881250763,-994.7108259154929,0.10003741634498588
2024-10-19,1621.9145683299703,7804.4235547956,-6182.508986465629,0.10000103216597127
2024-10-20,2727.8936566671755,4882.317304763776,-2154.4236480966,0.11051049901368155
2024-10-21,2002.5590035886512,-3471.7901982718518,5474.349201860503,0.10001407385332642
2024-10-22,8327.572240693084,1895.0592855772552,6432.512955115829,0.10000296931729875
2024-10-23,11448.804986967303,7136.114220005829,4312.690766961474,0.10000018423458612
2024-10-24,638.0322757376715,182.17500110234175,455.85727463532976,0.10000516327438039
2024-10-25,12570.811752218275,6540.294025084167,6030.517727134108,0.39687436377197355
2024-10-26,10907.988346330643,4650.912476404985,6257.0758699256585,0.2187508680735657
2024-10-27,3492.708755031367,6640.750066289611,-3148.0413112582437,0.1000038537259763
2024-10-28,1909.5651969632172,-3447.0000337510746,5356.565230714292,0.10000579982888669
2024-10-29,80.36491109773942,-2938.2500118432254,3018.614922940965,0.1000151772539494
2024-10-30,3787.919328527754,5838.116017928174,-2050.1966894004204,0.10004682259134977
2024-10-31,9127.083625909763,11566.002866573026,-2438.919240663262,0.10000018176981199
2024-11-01,1514.3576047828155,5269.362685657344,-3755.005080874528,0.10004760213455006
2024-11-02,1120.743838528936,4942.776482136,-3822.0326436070636,0.10001712485812486
2024-11-03,575.3464482484148,-104.82349565876467,680.1699439071796,0.10001144019002162
2024-11-04,5130.90282496221,-7715.008787345727,12845.911612307937,0.1000127977060388
2024-11-05,2030.019503144973,-4209.0000455855425,6239.019548730515,0.1000615796371334
2024-11-06,1265.1908967044546,-4567.11884830459,5832.3097450090445,0.30805918990942605
2024-11-07,4812.868612421644,2746.603052953432,2066.2655594682114,0.10000391567950467
2024-11-08,8912.029770878677,-4138.374750566052,13050.404521444729,0.10000688247824156
2024-11-09,1786.0816000541954,-7294.611926714816,9080.693526769011,0.511562234303191
2024-11-10,10749.516460270168,6761.95368561691,3987.562774653258,0.10000250842801012
2024-11-11,7603.366978956411,-1618.2500165182785,9221.61699547469,0.10000430488819834
2024-11-12,2601.189263663576,3505.5443938349104,-904.3551301713343,0.10002148617039594
2024-11-13,7524.067380741162,13229.100493117236,-5705.033112376073,0.10000055400399739
2024-11-14,1120.5411370680063,4926.250050332988,-3805.708913264982,0.10000048924450994
2024-11-15,891.4954712815961,7393.663855188917,-6502.168383907321,0.1000012923749031
2024-11-16,-1057.1602007748752,-5820.3573380113485,4763.197137236473,0.8999693403700727
2024-11-17,72827.75322585256,-10060.392883797413,82888.14610964997,0.10001589175618664
2024-11-18,3271.6253438728572,10760.000104747032,-7488.374760874175,0.1000000556616768
2024-11-19,2484.5167200044016,-1720.7500168366043,4205.266736841006,0.10000100246270432
2024-11-20,6001.903590637438,4821.788169003597,1180.1154216338412,0.10001277013469842
2024-11-21,5282.584124562023,4134.1893582917,1148.394766270323,0.10016271209336144
2024-11-22,-128.26259198242178,-2260.3914367855123,2132.1288448030905,0.6705262846152298
2024-11-23,2945.0935548849184,4304.750042818687,-1359.6564879337684,0.10000488893346472
2024-11-24,3476.7999725184964,3651.287881291038,-174.4879087725416,0.10000559266946492
2024-11-25,574.0566169989461,-2226.1275299556764,2800.1841469546225,0.17631752160561007
2024-11-26,425.82860970313413,6049.250074081472,-5623.421464378338,0.10000091135029666
2024-11-27,-1061.6892295975103,10324.768174446242,-11386.457404043753,0.48349226232646336
2024-11-28,2247.1359398044115,-12574.14361229934,14821.279552103751,0.1000029911797051
2024-11-29,-588.764246941384,-5744.2500566031595,5155.485809661775,0.10000305962119081
2024-11-30,3030.167056306922,8746.669029960725,-5716.501973653803,0.10000108926493752
2024-12-01,2052.3295039934237,16607.871648844088,-14555.542144850664,0.10000055391884197
2024-12-02,3213.0725682205566,7365.323015965402,-4152.250447744846,0.23257402498588092
2024-12-03,2685.502282885195,-3314.5948410951687,6000.097123980364,0.10000715231419999
2024-12-04,2821.726891570564,-2257.56695782021,5079.293849390774,0.1593847600251416
2024-12-05,1362.3087430348678,6207.250060201133,-4844.941317166265,0.10000169658918841
2024-12-06,2890.4705502814986,7718.214547951406,-4827.743997669907,0.1000072785198665
2024-12-07,1441.6922873168069,5686.862851594799,-4245.1705642779925,0.41105268706849546
2024-12-08,-162.08354650190904,7614.532557889878,-7776.616104391787,0.10000063115853575
2024-12-09,181.23974618586544,-9772.2520347939,9953.491780979766,0.37506747600135876
2024-12-10,-3675.734429430734,-11440.423802973775,7764.689373543041,0.9
2024-12-11,5624.262304331634,12015.79619344269,-6391.533889111055,0.10000519321275629
2024-12-12,3973.142971684182,1963.6597359168104,2009.4832357673715,0.10000288163932877
2024-12-13,-1506.2904239793606,7015.7719311336405,-8522.062355113001,0.10000246318481325
2024-12-14,10269.684735277433,-9875.002786487627,20144.68752176506,0.10001118392830283
2024-12-15,1012.3249623269221,-7442.095585850349,8454.420548177271,0.7489738628932646
2024-12-16,4430.202328884614,-4193.454419543261,8623.656748427875,0.10004981377183936
2024-12-17,-235.90140558891198,-4963.204534181531,4727.303128592619,0.37368589058181767
2024-12-18,1628.80167962598,813.2384556164767,815.5632240095032,0.1000011609400628
2024-12-19,2199.1673580419047,12569.199741429937,-10370.032383388032,0.1000022703534339
2024-12-20,665.0579297589675,8337.11474159899,-7672.056811840023,0.10000914154093583
2024-12-21,2807.697131696649,5207.000033372219,-2399.30290167557,0.10000172961794752
2024-12-22,1328.0470032604917,1282.13159177021,45.91541149028171,0.10000438104568307
2024-12-23,-277.4023195522959,2617.6934541680785,-2895.0957737203744,0.8395987504408267
2024-12-24,2172.633461894985,8693.750052219342,-6521.116590324357,0.34782915720814633
2024-12-25,3313.9731708281497,39.499999596705266,3274.473171231444,0.10001700301442544
2024-12-26,4558.815988553868,2897.5000285571823,1661.315959996686,0.10000003551696048
2024-12-27,1338.5491917532945,-10889.250107462149,12227.799299215443,0.10000961747700032
2024-12-28,1689.7819440449061,-4025.9299916711693,5715.7119357160755,0.4243974518711609
2024-12-29,3988.374885432441,-3088.532578342773,7076.907463775214,0.10001879623278111
2024-12-30,455.00290028355766,2611.583741995607,-2156.5808417120493,0.10000021490854527
2024-12-31,2557.1341183579743,8583.500085069212,-6026.365966711238,0.10000069638581063
2025-01-01,2795.692690214415,3877.844569449445,-1082.15187923503,0.10000763264453953
2025-01-02,1042.1654660316926,4726.500046437339,-3684.334580405646,0.10001137368183068
2025-01-03,1893.182074925934,-2835.146827193679,4728.328902119613,0.10000469343508439
2025-01-04,-2274.9328657285905,-247.92657412291004,-2027.0062916056806,0.14342223296184362
2025-01-05,-7000.249725538845,-2292.0441671434046,-4708.205558395441,0.48874230165205046
2025-01-06,-3165.005402021552,-14265.547427230205,11100.542025208653,0.29737187370387913
2025-01-07,4450.72630689498,11547.966836803585,-7097.240529908606,0.1000076531961141
2025-01-08,2492.545977138796,18356.082061461944,-15863.536084323148,0.10000501946019062
2025-01-09,3591.1595111021234,14118.01867705061,-10526.859165948486,0.10000023652814828
2025-01-10,2469.366938982087,-3699.0000369076497,6168.366975889737,0.17631656115429983
2025-01-11,-911.5620591434927,8143.855474906333,-9055.417534049826,0.7978710803554285
2025-01-12,5425.268046318543,-1889.2500174976385,7314.518063816182,0.10000274044518805
2025-01-13,4064.5375145452417,-15364.802197638928,19429.33971218417,0.6382266619079033
2025-01-14,1977.5465481551046,6147.406451504767,-4169.859903349662,0.10000019666305285
2025-01-15,4297.512733598618,-5528.705502671934,9826.218236270552,0.8174746670102785
2025-01-16,9985.33866796664,-15933.844213367269,25919.18288133391,0.38251014921569243
2025-01-17,3735.758468142554,-8354.547428380929,12090.305896523483,0.10001096129242602
2025-01-18,2079.1904024543664,-204.45669126303756,2283.647093717404,0.10003998065127319
2025-01-19,-676.5322486393052,-12428.557890567947,11752.025641928642,0.8999999721992445
2025-01-20,9134.165943756045,-15191.772665411016,24325.93860916706,0.10000210181271765
2025-01-21,6619.662266760905,-1758.7500139821723,8378.412280743078,0.10001338126177738
2025-01-22,9172.688656547854,18211.169255872344,-9038.48059932449,0.6079108398103206
2025-01-23,-429.78002810546604,16199.00016177525,-16628.780189880716,0.10000144086920595
2025-01-24,4241.409457228442,1564.9941466885937,2676.415310539848,0.10000172638818353
2025-01-25,3989.991346229511,-5822.250058035251,9812.241404264762,0.10000490370687845
2025-01-26,-316.11839925999993,-5391.735308350815,5075.616909090815,0.10000263302657185
2025-01-27,1771.5776023990948,-10312.000105267023,12083.577707666118,0.37368424194593475
2025-01-28,-2930.625547716332,12095.188732707262,-15025.814280423594,0.10000008214458324
2025-01-29,3404.3796138902326,-12274.405030729027,15678.78464461926,0.10000260657221043
2025-01-30,1316.4994562723296,-9248.500091466503,10564.999547738833,0.6263164626961208
2025-01-31,-191.06335443520857,-7869.039632031028,7677.97627759582,0.8999989066441031
2025-02-01,865.7584594115324,-8428.470020996152,9294.228480407684,0.6471834922456082
2025-02-02,3556.975276434917,3538.310946624082,18.664329810834488,0.100042566060483
2025-02-03,3668.66604408985,2588.7704238332917,1079.8956202565582,0.10000070585152876
2025-02-04,7518.5368700529925,2500.609798523373,5017.92707152962,0.4266441511023467
2025-02-05,10930.444503116998,-573.0000043315545,11503.444507448552,0.1000161341978932
2025-02-06,-1099.9874427209397,-12091.375672314058,10991.388229593118,0.1594330426581316
2025-02-07,2311.457934048719,8056.571669865449,-5745.11373581673,0.10000063360228711
2025-02-08,2523.6015291644253,5948.000055056842,-3424.3985258924167,0.10001943499820737
2025-02-09,477.81643399256336,-1810.5000170976746,2288.316451090238,0.10000728212278766
2025-02-10,833.0345093455908,7494.040272421658,-6661.0057630760675,0.10001381494367977
2025-02-11,-522.9402663954916,8337.250081528126,-8860.190347923617,0.10000011488620057
2025-02-12,2261.6581277913774,-152.93606123767972,2414.594189029057,0.10000012663747687
2025-02-13,424.3934352987235,-6887.488141805696,7311.881577104419,0.8999980578682318
2025-02-14,4482.040470953973,6085.741788465273,-1603.7013175112997,0.10001638816759034
2025-02-15,1335.4379592133619,8751.000086858854,-7415.562127645492,0.10000837313095037
2025-02-16,3693.0896274535767,6149.999514065632,-2456.9098866120553,0.10000085618468955
2025-02-17,2783.4470952228403,1792.2157678654526,991.2313273573875,0.10001048668426005
2025-02-18,2320.5748614342747,8934.671712142632,-6614.096850708357,0.1000461637186265
2025-02-19,17605.15329690338,-11503.750112693615,29108.903409596995,0.8999999234141073
2025-02-20,16423.827804094264,-11427.00011187479,27850.827915969054,0.8807586528685354
2025-02-21,16475.784547606796,17812.000178492606,-1336.2156308858112,0.10000499206953484
2025-02-22,5314.373000340176,16279.185705486509,-10964.812705146333,0.10001191732572375
2025-02-23,1599.0281528021314,9493.500094028934,-7894.471941226802,0.10000130803976241
2025-02-24,1477.1739559304838,-3920.5000426539295,5397.673998584413,0.37368457382152265
2025-02-25,426.4251319242976,-4453.78739801166,4880.212529935958,0.1763168025489437
2025-02-26,5371.091922802276,6772.215713766178,-1401.1237909639024,0.10000307848136587
2025-02-27,4569.094419376695,13211.930380610156,-8642.83596123346,0.10000949339857557
2025-02-28,1026.0290837832,5492.000050128632,-4465.970966345432,0.45999886172089477
2025-03-01,12126.337229780147,-2314.3473467190297,14440.684576499176,0.10000335292754485
2025-03-02,5392.815612947661,-5211.453411326522,10604.269024274183,0.3736843216728629
2025-03-03,3309.7129331213364,-7027.500068371328,10337.213001492664,0.10000477378809401
2025-03-04,3179.3707755472906,-2661.609903391245,5840.980678938536,0.5468765165318802
2025-03-05,5933.862336104061,2171.4999896930626,3762.362346410998,0.1000008240638444
2025-03-06,4507.802473741972,4518.250042286114,-10.447568544142314,0.1763165316653825
2025-03-07,4283.813975670531,1344.4360813753335,2939.377894295198,0.10000002591960391
2025-03-08,-770.8276725863652,-9469.250094103612,8698.422421517247,0.100004004447259
2025-03-09,8754.376174777017,18053.062679422044,-9298.686504645028,0.10000047316901982
2025-03-10,4497.614824716805,4705.484216009029,-207.8693912922247,0.10000039903152563
2025-03-11,7125.100631301743,11075.614133453735,-3950.513502151992,0.10000011494551404
2025-03-12,2174.7620211347385,-2638.4133114507495,4813.175332585488,0.3061946638499514
2025-03-13,1359.7895546494765,4094.404674307717,-2734.6151196582405,0.1000017799789382
2025-03-14,6749.699189713212,12488.449559780947,-5738.750370067735,0.10000035338361166
2025-03-15,11031.18988361877,691.2500072950893,10339.93987632368,0.11447742499449842
2025-03-16,7800.733643365501,-711.5373763915168,8512.271019757018,0.10002443425376814
2025-03-17,6192.884812188711,10673.660391474306,-4480.775579285595,0.10000054090109661
2025-03-18,6289.126660397871,11840.375880093372,-5551.249219695501,0.10000029966070995
2025-03-19,7131.446351378749,9468.261004751748,-2336.8146533729996,0.10000161153372145
2025-03-20,-732.3489408604119,-8690.602009732473,7958.253068872061,0.1758035907952073
2025-03-21,7088.5340968735945,13768.89110370497,-6680.357006831375,0.10000142864232404
2025-03-22,4884.136630081199,7235.211730566272,-2351.0751004850736,0.1000004065423989
2025-03-23,2117.8035128270876,9533.149499284937,-7415.345986457849,0.10000169897541446
2025-03-24,12502.867577132049,8073.404657637518,4429.46291949453,0.10000016709453786
2025-03-25,8694.028774150494,19848.705519766118,-11154.676745615623,0.10000317292354793
2025-03-26,1707.0759257179216,11713.155665519278,-10006.079739801356,0.10000178104384436
2025-03-27,2024.5068520777581,3643.00003944438,-1618.493187366622,0.10000105285986362
